,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728996,571737,GJ12AZ6213
1,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728961,571737,GJ12AZ6213
2,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728927,571737,GJ12AZ6213
3,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728892,571737,GJ12AZ6213
4,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728857,571737,GJ12AZ6213
5,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728823,571737,GJ12AZ6213
6,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728788,571737,GJ12AZ6213
7,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728753,571737,GJ12AZ6213
8,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728719,571737,GJ12AZ6213
9,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728684,571737,GJ12AZ6213
10,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728650,571737,GJ12AZ6213
11,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728615,571737,GJ12AZ6213
12,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728580,571737,GJ12AZ6213
13,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728546,571737,GJ12AZ6213
14,False,False,False,B,26.829118,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802311,False,False,0.0,1524728511,571737,GJ12AZ6213
15,False,False,False,B,26.829065,"142, Govind Vihar, Surajpura, Jagatpura, Jaipur, RJ 302029",75.802327,False,False,0.0,1524728477,571737,GJ12AZ6213
16,False,False,False,B,,,,False,False,,1524728442,571737,GJ12AZ6213
17,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519898042,571737,GJ12AZ6213
18,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519898007,571737,GJ12AZ6213
19,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519897972,571737,GJ12AZ6213
20,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519897937,571737,GJ12AZ6213
21,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519897903,571737,GJ12AZ6213
22,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519897868,571737,GJ12AZ6213
23,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519897833,571737,GJ12AZ6213
24,False,False,False,B,24.997192,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911564,False,False,0.0,1519897799,571737,GJ12AZ6213
25,False,False,False,B,24.997188,"Sirohi - Sheoganj Rd, Vera Vilpur, RJ 307043",72.911589,False,False,0.0,1519897764,571737,GJ12AZ6213
26,False,False,False,B,24.467554,"NH27, Gandhi Nagar, Abu Road, RJ 307026",72.78715,False,False,31.0,1519887158,571737,GJ12AZ6213
27,False,False,False,B,24.466781,"NH27, Ricco Colony, Abu Road, RJ 307026",72.78409,False,False,37.0,1519887123,571737,GJ12AZ6213
28,False,False,False,B,24.46613,"NH27, Gandhi Nagar, Abu Road, RJ 307026",72.779989,False,False,51.0,1519887089,571737,GJ12AZ6213
29,False,False,False,B,24.465247,"Sidh Industries, RJ SH 11, Ricco Colony, Abu Road, RJ 307026",72.774536,False,False,51.0,1519887054,571737,GJ12AZ6213
30,False,False,False,B,24.463973,"RJ SH 11, Ricco Colony, Abu Road, RJ 307026",72.77063,False,False,40.0,1519887020,571737,GJ12AZ6213
31,False,False,False,B,24.461153,"RJ SH 11, Ricco Colony, Abu Road, RJ 307026",72.766927,False,False,57.0,1519886985,571737,GJ12AZ6213
32,False,False,False,B,24.457967,"NH27, Ricco Colony, Abu Road, RJ 307026",72.762638,False,False,55.0,1519886950,571737,GJ12AZ6213
33,False,False,False,B,24.454919,"NH27, Ricco Colony, Abu Road, RJ 307026",72.758561,False,False,55.0,1519886916,571737,GJ12AZ6213
34,False,False,False,B,24.451864,"NH27, Ricco Colony, Abu Road, RJ 307026",72.754427,False,False,53.0,1519886881,571737,GJ12AZ6213
35,False,False,False,B,24.44893,"NH27, Ricco Colony, Abu Road, RJ 307026",72.750472,False,False,55.0,1519886847,571737,GJ12AZ6213
36,False,False,False,B,24.44576,"NH27, Ricco Colony, Abu Road, RJ 307026",72.746159,False,False,57.0,1519886812,571737,GJ12AZ6213
37,False,False,False,B,24.443294,"NH27, Ricco Colony, Abu Road, RJ 307026",72.742782,False,False,33.0,1519886777,571737,GJ12AZ6213
38,False,False,False,B,24.441243,"NH27, Ricco Colony, Abu Road, RJ 307026",72.740104,False,False,42.0,1519886743,571737,GJ12AZ6213
39,False,False,False,B,24.438578,"NH27, Ricco Colony, Abu Road, RJ 307026",72.736759,False,False,53.0,1519886708,571737,GJ12AZ6213
40,False,False,False,B,24.43811,"NH27, Ricco Colony, Abu Road, RJ 307026",72.732096,False,False,48.0,1519886674,571737,GJ12AZ6213
41,False,False,False,B,24.438688,"NH27, Amba, GJ 307026",72.727808,False,False,37.0,1519886639,571737,GJ12AZ6213
42,False,False,False,B,24.437321,"NH27, Amba, GJ 307026",72.725073,False,False,31.0,1519886604,571737,GJ12AZ6213
43,False,False,False,B,24.435343,"NH27, Khara, GJ 307026",72.721436,False,False,53.0,1519886570,571737,GJ12AZ6213
44,False,False,False,B,24.432943,"NH27, Amba, GJ 307026",72.717033,False,False,50.0,1519886535,571737,GJ12AZ6213
45,False,False,False,B,24.431014,"NH27, Maval, GJ 307026",72.712801,False,False,50.0,1519886500,571737,GJ12AZ6213
46,False,False,False,B,24.430583,"NH27, Maval, GJ 307026",72.707975,False,False,51.0,1519886466,571737,GJ12AZ6213
47,False,False,False,B,24.430131,"NH27, Maval, GJ 307026",72.702922,False,False,51.0,1519886431,571737,GJ12AZ6213
48,False,False,False,B,24.429692,"NH27, Wasda, GJ 307026",72.698169,False,False,37.0,1519886396,571737,GJ12AZ6213
49,False,False,False,B,24.429252,"NH27, Wasda, GJ 307026",72.695394,False,False,24.0,1519886361,571737,GJ12AZ6213
50,False,False,False,B,24.428304,"NH27, Wasda, GJ 307026",72.693628,False,False,18.0,1519886327,571737,GJ12AZ6213
51,False,False,False,B,24.42699,"NH27, Wasda, GJ 307026",72.692228,False,False,14.0,1519886292,571737,GJ12AZ6213
52,False,False,False,B,24.426554,"NH27, Wasda, GJ 307026",72.691707,False,False,0.0,1519886258,571737,GJ12AZ6213
53,False,False,False,B,24.424792,"NH27, Wasda, GJ 307026",72.68986,False,False,40.0,1519886223,571737,GJ12AZ6213
54,False,False,False,B,24.422257,"NH27, Khara, GJ 385130",72.687215,False,False,35.0,1519886189,571737,GJ12AZ6213
