,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,A,23.25988,"GJ SH 6, GJ 370140",70.307854,False,False,0,1527618499,575646,GJ12BW0622
1,False,False,False,A,23.260008,"GJ SH 6, GJ 370140",70.307625,False,False,0,1527618378,575646,GJ12BW0622
2,False,False,False,A,23.260036,"GJ SH 6, GJ 370140",70.307549,False,False,0,1527618258,575646,GJ12BW0622
3,False,False,False,A,23.260099,"GJ SH 6, GJ 370140",70.307556,False,False,0,1527618138,575646,GJ12BW0622
4,False,False,False,A,23.260098,"GJ SH 6, GJ 370140",70.307556,False,False,0,1527618018,575646,GJ12BW0622
5,False,False,False,A,23.26008,"GJ SH 6, GJ 370140",70.307732,False,False,0,1527617898,575646,GJ12BW0622
6,False,False,False,A,23.260111,"GJ SH 6, GJ 370140",70.307709,False,False,0,1527617778,575646,GJ12BW0622
7,False,False,False,A,23.259995,"GJ SH 6, GJ 370140",70.307602,False,False,0,1527617658,575646,GJ12BW0622
8,False,False,False,A,23.260019,"GJ SH 6, GJ 370140",70.307632,False,False,0,1527617538,575646,GJ12BW0622
9,False,False,False,A,23.260054,"GJ SH 6, GJ 370140",70.307671,False,False,0,1527617418,575646,GJ12BW0622
10,False,False,False,A,23.260185,"GJ SH 6, GJ 370140",70.307701,False,False,0,1527617298,575646,GJ12BW0622
11,False,False,False,A,23.260235,"GJ SH 6, GJ 370140",70.30764,False,False,0,1527617177,575646,GJ12BW0622
12,False,False,False,A,23.260202,"GJ SH 6, GJ 370140",70.307655,False,False,0,1527617057,575646,GJ12BW0622
13,False,False,False,A,23.260029,"GJ SH 6, GJ 370140",70.307487,False,False,0,1527616937,575646,GJ12BW0622
14,False,False,False,A,23.260311,"GJ SH 6, GJ 370140",70.307755,False,False,0,1527616817,575646,GJ12BW0622
15,False,False,False,A,23.260302,"GJ SH 6, GJ 370140",70.307732,False,False,0,1527616697,575646,GJ12BW0622
16,False,False,False,A,23.260258,"GJ SH 6, GJ 370140",70.307602,False,False,0,1527616576,575646,GJ12BW0622
17,False,False,False,A,23.260204,"GJ SH 6, GJ 370140",70.307571,False,False,0,1527616456,575646,GJ12BW0622
18,False,False,False,A,23.260193,"GJ SH 6, GJ 370140",70.307594,False,False,0,1527616336,575646,GJ12BW0622
19,False,False,False,A,23.260019,"GJ SH 6, GJ 370140",70.307648,False,False,0,1527616216,575646,GJ12BW0622
20,False,False,False,A,23.260136,"GJ SH 6, GJ 370140",70.307686,False,False,0,1527616096,575646,GJ12BW0622
21,False,False,False,A,23.260067,"GJ SH 6, GJ 370140",70.307602,False,False,0,1527615975,575646,GJ12BW0622
22,False,False,False,A,23.260136,"GJ SH 6, GJ 370140",70.307648,False,False,0,1527615856,575646,GJ12BW0622
23,False,False,False,A,23.260233,"GJ SH 6, GJ 370140",70.307724,False,False,0,1527615736,575646,GJ12BW0622
24,False,False,False,A,23.260193,"GJ SH 6, GJ 370140",70.307549,False,False,0,1527615616,575646,GJ12BW0622
25,False,False,False,A,23.260075,"GJ SH 6, GJ 370140",70.307442,False,False,0,1527615496,575646,GJ12BW0622
26,False,False,False,A,23.260187,"GJ SH 6, GJ 370140",70.307678,False,False,0,1527615375,575646,GJ12BW0622
27,False,False,False,A,23.260223,"GJ SH 6, GJ 370140",70.307693,False,False,0,1527615255,575646,GJ12BW0622
28,False,False,False,A,23.260208,"GJ SH 6, GJ 370140",70.307693,False,False,0,1527615135,575646,GJ12BW0622
29,False,False,False,A,23.260082,"GJ SH 6, GJ 370140",70.307747,False,False,0,1527615015,575646,GJ12BW0622
30,False,False,False,A,23.26025,"GJ SH 6, GJ 370140",70.307739,False,False,0,1527614895,575646,GJ12BW0622
31,False,False,False,A,23.260206,"GJ SH 6, GJ 370140",70.307709,False,False,0,1527614774,575646,GJ12BW0622
32,False,False,False,A,23.260124,"GJ SH 6, GJ 370140",70.30777,False,False,0,1527614654,575646,GJ12BW0622
33,False,False,False,A,23.260136,"GJ SH 6, GJ 370140",70.307762,False,False,0,1527614534,575646,GJ12BW0622
34,False,False,False,A,23.26013,"GJ SH 6, GJ 370140",70.307739,False,False,0,1527614414,575646,GJ12BW0622
35,False,False,False,A,23.260143,"GJ SH 6, GJ 370140",70.307709,False,False,0,1527614294,575646,GJ12BW0622
36,False,False,False,A,23.260134,"GJ SH 6, GJ 370140",70.307739,False,False,0,1527614173,575646,GJ12BW0622
37,False,False,False,A,23.260151,"GJ SH 6, GJ 370140",70.307747,False,False,0,1527614054,575646,GJ12BW0622
38,False,False,False,A,23.260233,"GJ SH 6, Chopadva, GJ 370140",70.307854,False,False,0,1527613934,575646,GJ12BW0622
39,False,False,False,A,23.260134,"GJ SH 6, Chopadva, GJ 370140",70.307869,False,False,0,1527613814,575646,GJ12BW0622
40,False,False,False,A,23.260164,"GJ SH 6, Chopadva, GJ 370140",70.307861,False,False,0,1527613693,575646,GJ12BW0622
41,False,False,False,A,23.260448,"GJ SH 6, Chopadva, GJ 370140",70.307854,False,False,0,1527613573,575646,GJ12BW0622
42,False,False,False,A,23.260462,"GJ SH 6, Chopadva, GJ 370140",70.307915,False,False,0,1527613453,575646,GJ12BW0622
43,False,False,False,A,23.260265,"GJ SH 6, Chopadva, GJ 370140",70.307838,False,False,0,1527613333,575646,GJ12BW0622
44,False,False,False,A,23.26018,"GJ SH 6, GJ 370140",70.307686,False,False,0,1527613213,575646,GJ12BW0622
45,False,False,False,A,23.260271,"GJ SH 6, GJ 370140",70.307678,False,False,0,1527613093,575646,GJ12BW0622
46,False,False,False,A,23.260281,"GJ SH 6, GJ 370140",70.307777,False,False,0,1527612972,575646,GJ12BW0622
47,False,False,False,A,23.26033,"GJ SH 6, Chopadva, GJ 370140",70.307877,False,False,0,1527612852,575646,GJ12BW0622
48,False,False,False,A,23.260328,"GJ SH 6, Chopadva, GJ 370140",70.307899,False,False,0,1527612732,575646,GJ12BW0622
49,False,False,False,A,23.260241,"GJ SH 6, Chopadva, GJ 370140",70.307922,False,False,0,1527612612,575646,GJ12BW0622
50,False,False,False,A,23.260242,"GJ SH 6, Chopadva, GJ 370140",70.307961,False,False,0,1527612492,575646,GJ12BW0622
51,False,False,False,A,23.260347,"GJ SH 6, GJ 370140",70.307755,False,False,0,1527612371,575646,GJ12BW0622
52,False,False,False,A,23.260357,"GJ SH 6, GJ 370140",70.307732,False,False,0,1527612252,575646,GJ12BW0622
53,False,False,False,A,23.260345,"GJ SH 6, Chopadva, GJ 370140",70.307968,False,False,0,1527612131,575646,GJ12BW0622
54,False,False,False,A,23.260283,"GJ SH 6, Chopadva, GJ 370140",70.307892,False,False,0,1527612012,575646,GJ12BW0622
55,False,False,False,A,23.260263,"GJ SH 6, GJ 370140",70.307755,False,False,0,1527611892,575646,GJ12BW0622
56,False,False,False,A,23.260223,"GJ SH 6, GJ 370140",70.307762,False,False,0,1527611771,575646,GJ12BW0622
57,False,False,False,A,23.260214,"GJ SH 6, Chopadva, GJ 370140",70.307861,False,False,0,1527611651,575646,GJ12BW0622
58,False,False,False,A,23.260082,"GJ SH 6, GJ 370140",70.307732,False,False,0,1527611531,575646,GJ12BW0622
59,False,False,False,A,23.260218,"GJ SH 6, GJ 370140",70.307732,False,False,0,1527611411,575646,GJ12BW0622
60,False,False,False,A,23.260185,"GJ SH 6, GJ 370140",70.307808,False,False,0,1527611291,575646,GJ12BW0622
61,False,False,False,A,23.260208,"GJ SH 6, GJ 370140",70.307655,False,False,0,1527611170,575646,GJ12BW0622
62,False,False,False,A,23.260269,"GJ SH 6, GJ 370140",70.307632,False,False,0,1527611050,575646,GJ12BW0622
63,False,False,False,A,23.260162,"GJ SH 6, GJ 370140",70.307724,False,False,0,1527610930,575646,GJ12BW0622
64,False,False,False,A,23.260212,"GJ SH 6, GJ 370140",70.307823,False,False,0,1527610810,575646,GJ12BW0622
65,False,False,False,A,23.26038,"GJ SH 6, Chopadva, GJ 370140",70.308006,False,False,0,1527610690,575646,GJ12BW0622
66,False,False,False,A,23.260347,"GJ SH 6, Chopadva, GJ 370140",70.307945,False,False,0,1527610569,575646,GJ12BW0622
67,False,False,False,A,23.260153,"GJ SH 6, Chopadva, GJ 370140",70.307953,False,False,0,1527610449,575646,GJ12BW0622
68,False,False,False,A,23.260258,"GJ SH 6, Chopadva, GJ 370140",70.307953,False,False,0,1527610329,575646,GJ12BW0622
69,False,False,False,A,23.260309,"GJ SH 6, Chopadva, GJ 370140",70.307854,False,False,0,1527610209,575646,GJ12BW0622
70,False,False,False,A,23.26037,"GJ SH 6, Chopadva, GJ 370140",70.307823,False,False,0,1527610090,575646,GJ12BW0622
71,False,False,False,A,23.260193,"GJ SH 6, Chopadva, GJ 370140",70.307854,False,False,0,1527609969,575646,GJ12BW0622
72,False,False,False,A,23.260273,"GJ SH 6, GJ 370140",70.307747,False,False,0,1527609849,575646,GJ12BW0622
73,False,False,False,A,23.260233,"GJ SH 6, Chopadva, GJ 370140",70.307869,False,False,0,1527609729,575646,GJ12BW0622
74,False,False,False,A,23.260273,"GJ SH 6, Chopadva, GJ 370140",70.307899,False,False,0,1527609609,575646,GJ12BW0622
75,False,False,False,A,23.260246,"GJ SH 6, Chopadva, GJ 370140",70.307877,False,False,0,1527609489,575646,GJ12BW0622
76,False,False,False,A,23.260412,"GJ SH 6, Chopadva, GJ 370140",70.307915,False,False,0,1527609368,575646,GJ12BW0622
77,False,False,False,A,23.260298,"GJ SH 6, Chopadva, GJ 370140",70.307877,False,False,0,1527609248,575646,GJ12BW0622
78,False,False,False,A,23.260298,"GJ SH 6, GJ 370140",70.307724,False,False,0,1527609128,575646,GJ12BW0622
79,False,False,False,A,23.260201,"GJ SH 6, GJ 370140",70.307755,False,False,0,1527609008,575646,GJ12BW0622
80,False,False,False,A,23.260363,"GJ SH 6, Chopadva, GJ 370140",70.307899,False,False,0,1527608888,575646,GJ12BW0622
81,False,False,False,A,23.260372,"GJ SH 6, Chopadva, GJ 370140",70.307877,False,False,0,1527608767,575646,GJ12BW0622
82,False,False,False,A,23.260324,"GJ SH 6, Chopadva, GJ 370140",70.307838,False,False,0,1527608647,575646,GJ12BW0622
83,False,False,False,A,23.260283,"GJ SH 6, Chopadva, GJ 370140",70.307846,False,False,0,1527608527,575646,GJ12BW0622
84,False,False,False,A,23.260321,"GJ SH 6, Chopadva, GJ 370140",70.307922,False,False,0,1527608407,575646,GJ12BW0622
85,False,False,False,A,23.260239,"GJ SH 6, Chopadva, GJ 370140",70.307953,False,False,0,1527608287,575646,GJ12BW0622
86,False,False,False,A,23.260298,"GJ SH 6, Chopadva, GJ 370140",70.307922,False,False,0,1527608166,575646,GJ12BW0622
87,False,False,False,A,23.260328,"GJ SH 6, GJ 370140",70.307785,False,False,0,1527608047,575646,GJ12BW0622
88,False,False,False,A,23.26022,"GJ SH 6, Chopadva, GJ 370140",70.307861,False,False,0,1527607927,575646,GJ12BW0622
89,False,False,False,A,23.260387,"GJ SH 6, Chopadva, GJ 370140",70.307945,False,False,0,1527607807,575646,GJ12BW0622
90,False,False,False,A,23.260313,"GJ SH 6, Chopadva, GJ 370140",70.308006,False,False,0,1527607686,575646,GJ12BW0622
91,False,False,False,A,23.260323,"GJ SH 6, Chopadva, GJ 370140",70.307854,False,False,0,1527607566,575646,GJ12BW0622
92,False,False,False,A,23.260305,"GJ SH 6, Chopadva, GJ 370140",70.307899,False,False,0,1527607446,575646,GJ12BW0622
93,False,False,False,A,23.260355,"GJ SH 6, Chopadva, GJ 370140",70.307899,False,False,0,1527607326,575646,GJ12BW0622
94,False,False,False,A,23.26033,"GJ SH 6, Chopadva, GJ 370140",70.307854,False,False,0,1527607206,575646,GJ12BW0622
95,False,False,False,A,23.260237,"GJ SH 6, Chopadva, GJ 370140",70.307945,False,False,0,1527607085,575646,GJ12BW0622
96,False,False,False,A,23.260221,"GJ SH 6, Chopadva, GJ 370140",70.307899,False,False,0,1527606965,575646,GJ12BW0622
97,False,False,False,A,23.260221,"GJ SH 6, Chopadva, GJ 370140",70.307899,False,False,0,1527606845,575646,GJ12BW0622
98,False,False,False,A,23.260509,"GJ SH 6, Chopadva, GJ 370140",70.307785,False,False,0,1527606725,575646,GJ12BW0622
99,False,False,False,A,23.260445,"GJ SH 6, GJ 370140",70.307724,False,False,0,1527606605,575646,GJ12BW0622
100,False,False,False,A,23.26042,"GJ SH 6, GJ 370140",70.307777,False,False,0,1527606485,575646,GJ12BW0622
