,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,A,25.444918,"Barauni - Purnea Hwy, BR 851210",86.049454,False,False,0.0,1526740706,572761,BR9E3594
1,False,False,False,B,25.44491,"Barauni - Purnea Hwy, BR 851210",86.049438,False,False,0.0,1526740703,572761,BR9E3594
2,False,False,False,B,25.44495,"Barauni - Purnea Hwy, BR 851210",86.049408,False,False,0.0,1526740673,572761,BR9E3594
3,False,False,False,B,25.445055,"Barauni - Purnea Hwy, BR 851210",86.049438,False,False,0.0,1526740643,572761,BR9E3594
4,False,False,False,B,25.445324,"Barauni - Purnea Hwy, BR 851210",86.04937,False,False,0.0,1526740613,572761,BR9E3594
5,False,False,False,B,25.445372,"Barauni - Purnea Hwy, BR 851210",86.049362,False,False,0.0,1526740583,572761,BR9E3594
6,False,False,False,B,25.445498,"Barauni - Purnea Hwy, BR 851210",86.049194,False,False,0.0,1526740554,572761,BR9E3594
7,False,False,False,B,25.445494,"Barauni - Purnea Hwy, BR 851210",86.049187,False,False,0.0,1526740524,572761,BR9E3594
8,False,False,False,B,25.445425,"Barauni - Purnea Hwy, BR 851210",86.049316,False,False,0.0,1526740494,572761,BR9E3594
9,False,False,False,B,25.44552,"Barauni - Purnea Hwy, BR 851210",86.049225,False,False,0.0,1526740464,572761,BR9E3594
10,False,False,False,B,25.445427,"Barauni - Purnea Hwy, BR 851210",86.04937,False,False,0.0,1526740434,572761,BR9E3594
11,False,False,False,B,25.445381,"Barauni - Purnea Hwy, BR 851210",86.049278,False,False,0.0,1526740404,572761,BR9E3594
12,False,False,False,B,25.445467,"Barauni - Purnea Hwy, BR 851210",86.048897,False,False,5.0,1526740374,572761,BR9E3594
13,False,False,False,B,25.445599,"Barauni - Purnea Hwy, BR 851210",86.048439,False,False,0.0,1526740344,572761,BR9E3594
14,False,False,False,B,25.445644,"Barauni - Purnea Hwy, BR 851210",86.048195,False,False,0.0,1526740314,572761,BR9E3594
15,False,False,False,B,25.445679,"Barauni - Purnea Hwy, BR 851210",86.047897,False,False,0.0,1526740284,572761,BR9E3594
16,False,False,False,B,25.445742,"Barauni - Purnea Hwy, BR 851210",86.047676,False,False,0.0,1526740255,572761,BR9E3594
17,False,False,False,B,25.445749,"Barauni - Purnea Hwy, BR 851210",86.047623,False,False,0.0,1526740225,572761,BR9E3594
18,False,False,False,B,25.445791,"Barauni - Purnea Hwy, BR 851210",86.047485,False,False,0.0,1526740195,572761,BR9E3594
19,False,False,False,B,25.445757,"Barauni - Purnea Hwy, BR 851210",86.047546,False,False,0.0,1526740165,572761,BR9E3594
20,False,False,False,B,25.445951,"Barauni - Purnea Hwy, BR 851210",86.046761,False,False,18.0,1526740136,572761,BR9E3594
21,False,False,False,B,25.446312,"Barauni - Purnea Hwy, BR 851210",86.045288,False,False,33.0,1526740106,572761,BR9E3594
22,False,False,False,B,25.446899,"Barauni - Purnea Hwy, BR 851210",86.042862,False,False,22.0,1526740075,572761,BR9E3594
23,False,False,False,B,25.447386,"Barauni - Purnea Hwy, BR 851210",86.040794,False,False,20.0,1526740045,572761,BR9E3594
24,False,False,False,B,25.447186,"Barauni - Purnea Hwy, BR 851210",86.038528,False,False,18.0,1526740015,572761,BR9E3594
25,False,False,False,B,25.446993,"Barauni - Purnea Hwy, BR 851210",86.037796,False,False,3.0,1526739986,572761,BR9E3594
26,False,False,False,B,25.446753,"Barauni - Purnea Hwy, BR 851210",86.036758,False,False,18.0,1526739956,572761,BR9E3594
27,False,False,False,B,25.446316,"Barauni - Purnea Hwy, BR 851210",86.035034,False,False,20.0,1526739926,572761,BR9E3594
28,False,False,False,B,25.445986,"H.F.C. South Gate Street, BR 851210",86.033432,False,False,18.0,1526739896,572761,BR9E3594
29,False,False,False,B,25.445883,"Barauni - Purnea Hwy, Bihat, BR 851210",86.032417,False,False,22.0,1526739866,572761,BR9E3594
30,False,False,False,B,25.446114,"Barauni - Purnea Hwy, Bihat, BR 851210",86.030533,False,False,16.0,1526739837,572761,BR9E3594
31,False,False,False,B,25.446615,"Barauni - Purnea Hwy, Bihat, BR 851210",86.028252,False,False,14.0,1526739807,572761,BR9E3594
32,False,False,False,B,25.447937,"NH122, Bihat, BR 851210",86.028008,False,False,20.0,1526739777,572761,BR9E3594
33,False,False,False,B,25.450048,"NH122, Bihat, BR 851210",86.028252,False,False,27.0,1526739747,572761,BR9E3594
34,False,False,False,B,25.452225,"NH122, Bihat, BR 851210",86.028633,False,False,27.0,1526739716,572761,BR9E3594
35,False,False,False,B,25.454542,"NH122, Bihat, BR 851210",86.029961,False,False,31.0,1526739687,572761,BR9E3594
36,False,False,False,B,25.456993,"NH122, Bihat, BR 851210",86.030655,False,False,42.0,1526739657,572761,BR9E3594
37,False,False,False,B,25.45989,"NH122, Bihat, BR 851210",86.028976,False,False,33.0,1526739627,572761,BR9E3594
38,False,False,False,B,25.461914,"NH122, Bihat, BR 851210",86.027206,False,False,25.0,1526739597,572761,BR9E3594
39,False,False,False,B,25.463646,"NH122, Bihat, BR 851210",86.025688,False,False,20.0,1526739567,572761,BR9E3594
40,False,False,False,B,25.465158,"NH122, Bihat, BR 851210",86.024582,False,False,14.0,1526739538,572761,BR9E3594
41,False,False,False,A,,,,False,False,,1525683055,572761,BR9E3594
42,False,False,False,B,,,,False,False,,1525683047,572761,BR9E3594
43,False,False,False,B,,,,False,False,,1525683017,572761,BR9E3594
44,False,False,False,B,,,,False,False,,1525682986,572761,BR9E3594
45,False,False,False,B,,,,False,False,,1525682960,572761,BR9E3594
46,False,False,False,B,,,,False,False,,1523683355,572761,BR9E3594
47,False,False,False,B,,,,False,False,,1523683325,572761,BR9E3594
48,False,False,False,B,,,,False,False,,1523683295,572761,BR9E3594
49,False,False,False,B,,,,False,False,,1523683265,572761,BR9E3594
50,False,False,False,B,,,,False,False,,1523683236,572761,BR9E3594
51,False,False,False,B,,,,False,False,,1523683205,572761,BR9E3594
52,False,False,False,B,,,,False,False,,1523683175,572761,BR9E3594
53,False,False,False,B,,,,False,False,,1523683145,572761,BR9E3594
54,False,False,False,B,,,,False,False,,1523683115,572761,BR9E3594
55,False,False,False,B,,,,False,False,,1523683085,572761,BR9E3594
56,False,False,False,B,,,,False,False,,1523683056,572761,BR9E3594
57,False,False,False,B,,,,False,False,,1523683026,572761,BR9E3594
58,False,False,False,B,,,,False,False,,1523682996,572761,BR9E3594
59,False,False,False,B,,,,False,False,,1523682966,572761,BR9E3594
60,False,False,False,B,,,,False,False,,1523682937,572761,BR9E3594
61,False,False,False,B,,,,False,False,,1523682907,572761,BR9E3594
62,False,False,False,B,,,,False,False,,1523682876,572761,BR9E3594
63,False,False,False,B,,,,False,False,,1523682846,572761,BR9E3594
64,False,False,False,B,,,,False,False,,1523682816,572761,BR9E3594
65,False,False,False,B,,,,False,False,,1523682787,572761,BR9E3594
66,False,False,False,B,,,,False,False,,1523682757,572761,BR9E3594
67,False,False,False,B,,,,False,False,,1523682727,572761,BR9E3594
68,False,False,False,B,,,,False,False,,1523682697,572761,BR9E3594
69,False,False,False,B,,,,False,False,,1523682667,572761,BR9E3594
70,False,False,False,B,,,,False,False,,1523682638,572761,BR9E3594
71,False,False,False,B,,,,False,False,,1523682608,572761,BR9E3594
72,False,False,False,B,,,,False,False,,1523682578,572761,BR9E3594
73,False,False,False,B,,,,False,False,,1523682548,572761,BR9E3594
74,False,False,False,B,,,,False,False,,1523682544,572761,BR9E3594
75,False,False,False,A,25.467228,"NH122, Hajipur, BR 851210",86.02169,False,False,0.0,1522463181,572761,BR9E3594
76,False,False,False,A,25.46719,"NH122, Hajipur, BR 851210",86.021683,False,False,0.0,1522462942,572761,BR9E3594
77,False,False,False,A,25.467188,"NH122, Hajipur, BR 851210",86.021568,False,False,0.0,1522462703,572761,BR9E3594
78,False,False,False,A,25.467216,"NH122, Hajipur, BR 851210",86.021515,False,False,0.0,1522462464,572761,BR9E3594
79,False,False,False,A,25.467218,"NH122, Hajipur, BR 851210",86.021553,False,False,0.0,1522462224,572761,BR9E3594
80,False,False,False,A,25.467201,"NH122, Hajipur, BR 851210",86.021385,False,False,0.0,1522461986,572761,BR9E3594
81,False,False,False,A,25.467184,"NH122, Hajipur, BR 851210",86.021408,False,False,0.0,1522461746,572761,BR9E3594
82,False,False,False,A,25.467142,"NH122, Hajipur, BR 851210",86.021347,False,False,0.0,1522461508,572761,BR9E3594
83,False,False,False,A,25.46718,"NH122, Hajipur, BR 851210",86.021355,False,False,0.0,1522461268,572761,BR9E3594
84,False,False,False,A,25.467121,"NH122, Hajipur, BR 851210",86.021324,False,False,0.0,1522461029,572761,BR9E3594
85,False,False,False,A,25.467196,"NH122, Hajipur, BR 851210",86.021461,False,False,0.0,1522460790,572761,BR9E3594
86,False,False,False,A,25.46723,"NH122, Hajipur, BR 851210",86.021545,False,False,0.0,1522460551,572761,BR9E3594
87,False,False,False,A,25.467167,"NH122, Hajipur, BR 851210",86.021507,False,False,0.0,1522460312,572761,BR9E3594
88,False,False,False,A,25.467081,"NH122, Hajipur, BR 851210",86.021599,False,False,0.0,1522460073,572761,BR9E3594
89,False,False,False,A,25.467028,"NH122, Hajipur, BR 851210",86.021614,False,False,0.0,1522459834,572761,BR9E3594
90,False,False,False,A,25.467119,"NH122, Hajipur, BR 851210",86.021606,False,False,0.0,1522459595,572761,BR9E3594
91,False,False,False,A,25.46707,"NH122, Hajipur, BR 851210",86.021698,False,False,0.0,1522459356,572761,BR9E3594
92,False,False,False,A,25.467054,"NH122, Hajipur, BR 851210",86.021683,False,False,0.0,1522459117,572761,BR9E3594
93,False,False,False,A,25.467085,"NH122, Hajipur, BR 851210",86.021812,False,False,0.0,1522458878,572761,BR9E3594
94,False,False,False,A,25.467106,"NH122, Hajipur, BR 851210",86.021965,False,False,0.0,1522458638,572761,BR9E3594
95,False,False,False,A,25.467093,"NH122, Hajipur, BR 851210",86.021889,False,False,0.0,1522458400,572761,BR9E3594
96,False,False,False,A,25.467112,"NH122, Hajipur, BR 851210",86.021935,False,False,0.0,1522458160,572761,BR9E3594
