,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,A,25.535503,"Beawar - Pindwara Road, RJ 306119",73.268913,False,False,0.0,1527618505,575676,GJ12BW0845
1,False,False,False,A,25.535469,"Beawar - Pindwara Road, RJ 306119",73.268898,False,False,0.0,1527618384,575676,GJ12BW0845
2,False,False,False,A,25.535467,"Beawar - Pindwara Road, RJ 306119",73.268883,False,False,0.0,1527618374,575676,GJ12BW0845
3,False,False,False,B,25.535467,"Beawar - Pindwara Road, RJ 306119",73.268883,False,False,0.0,1527618355,575676,GJ12BW0845
4,False,False,False,B,25.535465,"Beawar - Pindwara Road, RJ 306119",73.268883,False,False,0.0,1527618324,575676,GJ12BW0845
5,False,False,False,B,25.535473,"Beawar - Pindwara Road, RJ 306119",73.268906,False,False,0.0,1527618295,575676,GJ12BW0845
6,False,False,False,B,25.535496,"Beawar - Pindwara Road, RJ 306119",73.268929,False,False,0.0,1527618264,575676,GJ12BW0845
7,False,False,False,B,25.535521,"Beawar - Pindwara Road, RJ 306119",73.268921,False,False,0.0,1527618235,575676,GJ12BW0845
8,False,False,False,B,25.535543,"Beawar - Pindwara Road, RJ 306119",73.268974,False,False,0.0,1527618204,575676,GJ12BW0845
9,False,False,False,B,25.53544,"Beawar - Pindwara Road, RJ 306119",73.268959,False,False,0.0,1527618174,575676,GJ12BW0845
10,False,False,False,B,25.535587,"Beawar - Pindwara Road, RJ 306119",73.269005,False,False,0.0,1527618145,575676,GJ12BW0845
11,False,False,False,B,25.535789,"Beawar - Pindwara Road, RJ 306119",73.269073,False,False,0.0,1527618114,575676,GJ12BW0845
12,False,False,False,B,25.535885,"Beawar - Pindwara Road, RJ 306119",73.26899,False,False,8.0,1527618085,575676,GJ12BW0845
13,False,False,False,B,25.536753,"Beawar - Pindwara Road, RJ 306119",73.268974,False,False,43.0,1527618054,575676,GJ12BW0845
14,False,False,False,B,25.539783,"Beawar - Pindwara Road, RJ 306119",73.270477,False,False,49.0,1527618025,575676,GJ12BW0845
15,False,False,False,B,25.543316,"Beawar - Pindwara Road, RJ 306119",73.272385,False,False,51.0,1527617994,575676,GJ12BW0845
16,False,False,False,B,25.546597,"Beawar - Pindwara Road, RJ 306119",73.274277,False,False,51.0,1527617965,575676,GJ12BW0845
17,False,False,False,B,25.550154,"Beawar - Pindwara Road, RJ 306119",73.275993,False,False,53.0,1527617934,575676,GJ12BW0845
18,False,False,False,B,25.553801,"Beawar - Pindwara Road, RJ 306119",73.277725,False,False,50.0,1527617904,575676,GJ12BW0845
19,False,False,False,B,25.557087,"Beawar - Pindwara Road, RJ 306119",73.279152,False,False,52.0,1527617875,575676,GJ12BW0845
20,False,False,False,B,25.560846,"Beawar - Pindwara Road, RJ 306119",73.280792,False,False,52.0,1527617844,575676,GJ12BW0845
21,False,False,False,B,25.56432,"Beawar - Pindwara Road, RJ 306119",73.282257,False,False,48.0,1527617814,575676,GJ12BW0845
22,False,False,False,B,25.567608,"Beawar - Pindwara Road, Dingai, RJ 306119",73.283661,False,False,53.0,1527617784,575676,GJ12BW0845
23,False,False,False,B,25.57168,"Beawar - Pindwara Road, Dingai, RJ 306119",73.285446,False,False,54.0,1527617754,575676,GJ12BW0845
24,False,False,False,B,25.5753,"Beawar - Pindwara Road, Dingai, RJ 306422",73.287018,False,False,50.0,1527617724,575676,GJ12BW0845
25,False,False,False,B,25.578629,"Beawar - Pindwara Road, Dingai, RJ 306422",73.288605,False,False,50.0,1527617694,575676,GJ12BW0845
26,False,False,False,B,25.58215,"Beawar - Pindwara Road, RJ 306422",73.290222,False,False,51.0,1527617664,575676,GJ12BW0845
27,False,False,False,B,25.585678,"Beawar - Pindwara Road, RJ 306422",73.291885,False,False,52.0,1527617634,575676,GJ12BW0845
