,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527618571,571798,GJ03AX8105
1,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527618271,571798,GJ03AX8105
2,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527617971,571798,GJ03AX8105
3,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527617671,571798,GJ03AX8105
4,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527617371,571798,GJ03AX8105
5,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527617071,571798,GJ03AX8105
6,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527616771,571798,GJ03AX8105
7,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527616471,571798,GJ03AX8105
8,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527616171,571798,GJ03AX8105
9,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527615871,571798,GJ03AX8105
10,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527615571,571798,GJ03AX8105
11,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527615271,571798,GJ03AX8105
12,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527614971,571798,GJ03AX8105
13,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527614671,571798,GJ03AX8105
14,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527614371,571798,GJ03AX8105
15,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527614071,571798,GJ03AX8105
16,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527613771,571798,GJ03AX8105
17,False,False,False,A,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527612578,571798,GJ03AX8105
18,False,False,False,B,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527612562,571798,GJ03AX8105
19,False,False,False,B,26.249862,"NH52, RJ 304021",75.857251,False,False,0.0,1527612532,571798,GJ03AX8105
20,False,False,False,B,26.249898,"NH52, RJ 304021",75.857275,False,False,5.0,1527612502,571798,GJ03AX8105
21,False,False,False,B,26.250785,"NH52, RJ 304021",75.857544,False,False,33.0,1527612472,571798,GJ03AX8105
22,False,False,False,B,26.253796,"NH52, Jola, RJ 304021",75.859082,False,False,46.0,1527612441,571798,GJ03AX8105
23,False,False,False,B,26.257043,"NH52, Jola, RJ 304021",75.860742,False,False,46.0,1527612411,571798,GJ03AX8105
24,False,False,False,B,26.260588,"NH52, Jola, RJ 304021",75.862508,False,False,48.0,1527612381,571798,GJ03AX8105
25,False,False,False,B,26.263261,"NH52, Jola, RJ 304021",75.864836,False,False,46.0,1527612351,571798,GJ03AX8105
26,False,False,False,B,26.265487,"NH52, Motooka, RJ 304021",75.867879,False,False,44.0,1527612321,571798,GJ03AX8105
27,False,False,False,B,26.267733,"NH52, Motooka, RJ 304021",75.870972,False,False,48.0,1527612291,571798,GJ03AX8105
28,False,False,False,B,26.270044,"NH52, Motooka, RJ 304021",75.874064,False,False,46.0,1527612261,571798,GJ03AX8105
29,False,False,False,B,26.27227,"NH52, Motooka, RJ 304021",75.877132,False,False,46.0,1527612231,571798,GJ03AX8105
