,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,B,22.45686,"Bhagvan Sang St, Kishan Park Society, Jamnagar, GJ 361005",70.068077,False,False,0.0,1527618484,571846,GJ12AT8408
1,False,False,False,B,22.457365,"61, Summair Club Rd, Shankar Tekri, Jamnagar, GJ 361005",70.066902,False,False,11.0,1527618454,571846,GJ12AT8408
2,False,False,False,B,22.462988,"Jamnagar - Samana Rd, Shankar Tekri, Jamnagar, GJ 361005",70.062851,False,False,24.0,1527618323,571846,GJ12AT8408
3,False,False,False,B,22.466253,"Indira Gandhi Rd, Summair Club Road, Jamnagar, GJ 361004",70.053268,False,False,23.0,1527618070,571846,GJ12AT8408
4,False,False,False,B,22.464993,"B-503, Indira Gandhi Rd, Kamdar Colony, Jamnagar, GJ 361006",70.052254,False,False,28.0,1527618039,571846,GJ12AT8408
5,False,False,False,B,22.462303,"Jyoti Tower, Indira Gandhi Rd, Ranjit Nagar, Summair Club Road, Jamnagar, GJ 361004",70.050461,False,False,13.0,1527617991,571846,GJ12AT8408
6,False,False,False,B,22.462023,"B-503, Indira Gandhi Rd, Kamdar Colony, Jamnagar, GJ 361006",70.049484,False,False,11.0,1527617961,571846,GJ12AT8408
7,False,False,False,B,22.461987,"B-503, Indira Gandhi Rd, Kamdar Colony, Jamnagar, GJ 361006",70.049454,False,False,9.0,1527617959,571846,GJ12AT8408
8,False,True,False,B,22.460566,"B-503, Indira Gandhi Rd, Kamdar Colony, Jamnagar, GJ 361006",70.04879,False,False,0.0,1527617696,571846,GJ12AT8408
9,False,False,False,B,22.452951,"Gokulnagar Main Rd, Gokul Nagar, Jamnagar, GJ 361004",70.042709,False,False,7.0,1527617460,571846,GJ12AT8408
10,False,True,False,B,22.453863,"Jakat Naka Rd, Satyam Colony, Jamnagar, GJ 361006",70.041672,False,False,32.0,1527617429,571846,GJ12AT8408
11,False,False,False,B,22.401592,"GJ SH 6, GJ 361140",69.873199,False,False,52.0,1527615829,571846,GJ12AT8408
12,False,False,False,B,22.39887,"GJ SH 6, GJ 361140",69.870209,False,False,47.0,1527615799,571846,GJ12AT8408
13,False,True,False,B,22.398781,"GJ SH 6, GJ 361140",69.870125,False,False,47.0,1527615798,571846,GJ12AT8408
14,False,False,False,B,22.385666,"GJ SH 6, Motikhavdi, GJ 361140",69.862495,False,False,42.0,1527614555,571846,GJ12AT8408
15,False,False,False,B,22.383083,"GJ SH 6, Motikhavdi, GJ 361140",69.859711,False,False,56.0,1527614526,571846,GJ12AT8408
16,False,True,False,B,22.38298,"GJ SH 6, Motikhavdi, GJ 361140",69.859612,False,False,57.0,1527614525,571846,GJ12AT8408
17,False,False,False,B,22.373428,"GJ SH 6, Motikhavdi, GJ 361140",69.849648,False,False,56.0,1527614433,571846,GJ12AT8408
18,False,False,False,B,22.357988,"GJ SH 6, GJ 361280",69.833046,False,False,52.0,1527614271,571846,GJ12AT8408
19,False,False,False,B,22.356346,"GJ SH 6, Jogvad, GJ 361280",69.829552,False,False,48.0,1527614241,571846,GJ12AT8408
20,False,True,False,B,22.356297,"GJ SH 6, Jogvad, GJ 361280",69.829437,False,False,47.0,1527614240,571846,GJ12AT8408
21,False,False,False,B,22.354713,"Unnamed Road, Zankhar, GJ 361010",69.766861,False,False,0.0,1527612312,571846,GJ12AT8408
22,False,False,False,B,22.35475,"Unnamed Road, Zankhar, GJ 361010",69.766945,False,False,0.0,1527612280,571846,GJ12AT8408
23,False,False,False,B,22.354637,"Unnamed Road, Zankhar, GJ 361010",69.766846,False,False,0.0,1527612013,571846,GJ12AT8408
24,False,False,False,B,22.353546,"Unnamed Road, Zankhar, GJ 361010",69.765984,False,False,38.0,1527611983,571846,GJ12AT8408
25,False,True,False,B,22.353464,"Unnamed Road, Zankhar, GJ 361010",69.765915,False,False,39.0,1527611982,571846,GJ12AT8408
26,False,False,False,B,22.344322,"Unnamed Road, Zankhar, GJ 361010",69.760956,False,False,0.0,1527611738,571846,GJ12AT8408
27,False,False,False,B,22.344173,"Unnamed Road, Zankhar, GJ 361010",69.761024,False,False,7.0,1527611707,571846,GJ12AT8408
28,False,False,False,B,22.344154,"Unnamed Road, Zankhar, GJ 361010",69.761024,False,False,6.0,1527611706,571846,GJ12AT8408
29,False,False,True,B,22.345251,"Unnamed Road, Zankhar, GJ 361010",69.760368,False,False,0.0,1527599826,571846,GJ12AT8408
30,False,False,False,B,22.346342,"Unnamed Road, Zankhar, GJ 361010",69.761971,False,False,28.0,1527599800,571846,GJ12AT8408
31,False,True,False,B,22.346375,"Unnamed Road, Zankhar, GJ 361010",69.762039,False,False,26.0,1527599799,571846,GJ12AT8408
32,False,False,False,B,22.354856,"GJ SH 6C, Zankhar, GJ 361010",69.769936,False,False,0.0,1527599327,571846,GJ12AT8408
33,False,False,False,B,22.35486,"GJ SH 6C, Zankhar, GJ 361010",69.769958,False,False,0.0,1527599296,571846,GJ12AT8408
34,False,False,False,A,22.354891,"GJ SH 6C, Zankhar, GJ 361010",69.770287,False,False,0.0,1527595536,571846,GJ12AT8408
35,False,False,False,A,22.354933,"GJ SH 6C, Zankhar, GJ 361010",69.770271,False,False,0.0,1527595445,571846,GJ12AT8408
36,False,False,False,B,22.354977,"GJ SH 6C, Zankhar, GJ 361010",69.77063,False,False,0.0,1527580528,571846,GJ12AT8408
37,False,False,False,B,22.355047,"GJ SH 6C, Zankhar, GJ 361010",69.770668,False,False,0.0,1527580498,571846,GJ12AT8408
38,False,False,False,A,22.355049,"GJ SH 6C, Zankhar, GJ 361010",69.770683,False,False,0.0,1527580493,571846,GJ12AT8408
39,False,False,False,A,22.354939,"GJ SH 6C, Zankhar, GJ 361010",69.770622,False,False,0.0,1527573611,571846,GJ12AT8408
40,False,False,False,B,22.354994,"GJ SH 6C, Zankhar, GJ 361010",69.770515,False,False,7.0,1527573558,571846,GJ12AT8408
41,False,False,False,B,22.354773,"GJ SH 6C, Zankhar, GJ 361010",69.771362,False,False,15.0,1527573527,571846,GJ12AT8408
42,False,False,False,B,22.35474,"GJ SH 6C, Zankhar, GJ 361010",69.771339,False,False,15.0,1527573526,571846,GJ12AT8408
43,False,False,False,B,22.35548,"GJ SH 6C, Zankhar, GJ 361010",69.771942,False,False,0.0,1527573188,571846,GJ12AT8408
44,False,False,False,A,22.355486,"GJ SH 6C, Zankhar, GJ 361010",69.771965,False,False,0.0,1527573165,571846,GJ12AT8408
45,False,False,False,B,22.355345,"GJ SH 6C, Zankhar, GJ 361010",69.772079,False,False,0.0,1527573022,571846,GJ12AT8408
46,False,False,False,B,22.355328,"GJ SH 6C, Zankhar, GJ 361010",69.772133,False,False,0.0,1527572991,571846,GJ12AT8408
47,False,False,False,B,22.355328,"GJ SH 6C, Zankhar, GJ 361010",69.772133,False,False,0.0,1527572990,571846,GJ12AT8408
48,False,False,False,B,22.355204,"GJ SH 6C, Zankhar, GJ 361010",69.772148,False,False,0.0,1527572921,571846,GJ12AT8408
49,False,False,False,A,22.355385,"GJ SH 6C, Zankhar, GJ 361010",69.772133,False,False,0.0,1527572381,571846,GJ12AT8408
50,False,False,False,B,22.355383,"GJ SH 6C, Zankhar, GJ 361010",69.772285,False,False,0.0,1527571803,571846,GJ12AT8408
51,False,False,False,B,22.355368,"GJ SH 6C, Zankhar, GJ 361010",69.772293,False,False,0.0,1527571773,571846,GJ12AT8408
52,False,False,False,A,22.355368,"GJ SH 6C, Zankhar, GJ 361010",69.772293,False,False,0.0,1527571764,571846,GJ12AT8408
53,False,False,False,B,22.355286,"GJ SH 6C, Zankhar, GJ 361010",69.77227,False,False,0.0,1527571645,571846,GJ12AT8408
