,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,A,29.816055,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434151,False,False,0.0,1527618510,575673,HR64A7346
1,False,False,False,A,29.816055,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434151,False,False,0.0,1527618390,575673,HR64A7346
2,False,False,False,A,29.816044,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434158,False,False,0.0,1527618270,575673,HR64A7346
3,False,False,False,A,29.816067,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434143,False,False,0.0,1527618150,575673,HR64A7346
4,False,False,False,A,29.816067,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434143,False,False,0.0,1527618030,575673,HR64A7346
5,False,False,False,A,29.816067,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434143,False,False,0.0,1527617909,575673,HR64A7346
6,False,False,False,A,29.816059,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434113,False,False,0.0,1527617789,575673,HR64A7346
7,False,False,False,A,29.816059,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434113,False,False,0.0,1527617669,575673,HR64A7346
8,False,False,False,A,29.816046,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434105,False,False,0.0,1527617549,575673,HR64A7346
9,False,False,False,A,29.816074,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434105,False,False,0.0,1527617429,575673,HR64A7346
10,False,False,False,A,29.816097,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434128,False,False,0.0,1527617309,575673,HR64A7346
11,False,False,False,A,29.816154,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434135,False,False,0.0,1527617189,575673,HR64A7346
12,False,False,False,A,29.816017,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434166,False,False,0.0,1527617068,575673,HR64A7346
13,False,False,False,A,29.816023,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434128,False,False,0.0,1527616948,575673,HR64A7346
14,False,False,False,A,29.816032,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.43412,False,False,0.0,1527616828,575673,HR64A7346
15,False,False,False,A,29.816082,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434174,False,False,0.0,1527616708,575673,HR64A7346
16,False,False,False,A,29.816097,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434174,False,False,0.0,1527616588,575673,HR64A7346
17,False,False,False,A,29.816069,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434151,False,False,0.0,1527616467,575673,HR64A7346
18,False,False,False,A,29.816086,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434135,False,False,0.0,1527616347,575673,HR64A7346
19,False,False,False,A,29.816086,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434135,False,False,0.0,1527616227,575673,HR64A7346
20,False,False,False,A,29.816095,"Kaithal - Dandh Rd, Kaithal, HR 136027",76.434151,False,False,0.0,1527616107,575673,HR64A7346
