,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,B,22.912541,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.149699,False,False,38.0,1527618595,571772,GJ06TT7045
1,False,False,False,B,22.912467,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.147119,False,False,18.0,1527618565,571772,GJ06TT7045
2,False,False,False,B,22.912537,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.146501,False,False,0.0,1527618535,571772,GJ06TT7045
3,False,False,False,B,22.912537,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.146501,False,False,0.0,1527618505,571772,GJ06TT7045
4,False,False,False,B,22.912504,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.146167,False,False,14.0,1527618475,571772,GJ06TT7045
5,False,False,True,B,22.9125,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.146069,False,False,22.0,1527618473,571772,GJ06TT7045
6,False,False,True,B,22.9125,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.145996,False,False,27.0,1527618472,571772,GJ06TT7045
7,False,False,False,B,22.912394,"Ahmedabad - Zalod Hwy, Lasundra, GJ 387640",73.142684,False,False,46.0,1527618445,571772,GJ06TT7045
8,False,False,False,B,22.910665,"Ahmedabad - Zalod Hwy, GJ 388250",73.13916,False,False,50.0,1527618415,571772,GJ06TT7045
9,False,False,False,B,22.910628,"Ahmedabad - Zalod Hwy, GJ 387340",73.135229,False,False,50.0,1527618385,571772,GJ06TT7045
10,False,False,False,B,22.910002,"Ahmedabad - Zalod Hwy, GJ 387340",73.131307,False,False,44.0,1527618355,571772,GJ06TT7045
11,False,False,False,B,22.909619,"Ahmedabad - Zalod Hwy, GJ 387340",73.127897,False,False,37.0,1527618325,571772,GJ06TT7045
12,False,False,False,B,22.90944,"Ahmedabad - Zalod Hwy, GJ 388225",73.125252,False,False,20.0,1527618295,571772,GJ06TT7045
13,False,False,False,B,22.909294,"Ahmedabad - Zalod Hwy, GJ 388225",73.123706,False,False,25.0,1527618265,571772,GJ06TT7045
14,False,False,False,B,22.909123,"Ahmedabad - Zalod Hwy, GJ 388225",73.121102,False,False,38.0,1527618235,571772,GJ06TT7045
15,False,False,False,B,22.908944,"Ahmedabad - Zalod Hwy, GJ 387340",73.117456,False,False,44.0,1527618205,571772,GJ06TT7045
16,False,False,False,B,22.908134,"Ahmedabad - Zalod Hwy, GJ 387340",73.114136,False,False,37.0,1527618175,571772,GJ06TT7045
17,False,False,False,B,22.907072,"Ahmedabad - Zalod Hwy, GJ 387340",73.110571,False,False,48.0,1527618145,571772,GJ06TT7045
18,False,False,False,B,22.90601,"Ahmedabad - Zalod Hwy, GJ 387340",73.107015,False,False,44.0,1527618115,571772,GJ06TT7045
19,False,False,False,B,22.904895,"Ahmedabad - Zalod Hwy, Laxmanpura, GJ 387340",73.103369,False,False,48.0,1527618085,571772,GJ06TT7045
20,False,False,False,B,22.903731,"Ahmedabad - Zalod Hwy, Laxmanpura, GJ 387340",73.099569,False,False,48.0,1527618055,571772,GJ06TT7045
21,False,False,False,B,22.902572,"Ahmedabad - Zalod Hwy, Laxmanpura, GJ 387340",73.095711,False,False,50.0,1527618025,571772,GJ06TT7045
22,False,False,False,B,22.902266,"Ahmedabad - Zalod Hwy, Laxmanpura, GJ 387340",73.091683,False,False,50.0,1527617995,571772,GJ06TT7045
23,False,False,False,B,22.902059,"Ahmedabad - Zalod Hwy, Laxmanpura, GJ 387340",73.087655,False,False,48.0,1527617965,571772,GJ06TT7045
24,False,False,False,B,22.901904,"Ahmedabad - Zalod Hwy, GJ 387340",73.083757,False,False,44.0,1527617935,571772,GJ06TT7045
