,case_open,harsh_acceleration,hbk,ign,lat,lname,lon,osf,panic,spd,tis,fk_asset_id,lic_plate_no
0,False,False,False,A,25.291412,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156555,False,False,0,1521611147,572512,GJ18U6506
1,False,False,False,A,25.291403,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156563,False,False,0,1521610908,572512,GJ18U6506
2,False,False,False,A,25.291431,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156525,False,False,0,1521610669,572512,GJ18U6506
3,False,False,False,A,25.291405,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.15654,False,False,0,1521610430,572512,GJ18U6506
4,False,False,False,A,25.291409,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.15657,False,False,0,1521610191,572512,GJ18U6506
5,False,False,False,A,25.291382,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156624,False,False,0,1521609952,572512,GJ18U6506
6,False,False,False,A,25.291374,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156631,False,False,0,1521609713,572512,GJ18U6506
7,False,False,False,A,25.291403,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521609474,572512,GJ18U6506
8,False,False,False,A,25.291409,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156593,False,False,0,1521609235,572512,GJ18U6506
9,False,False,False,A,25.29147,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.15654,False,False,0,1521608996,572512,GJ18U6506
10,False,False,False,A,25.291447,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521608757,572512,GJ18U6506
11,False,False,False,A,25.291431,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156601,False,False,0,1521608517,572512,GJ18U6506
12,False,False,False,A,25.291452,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156593,False,False,0,1521608279,572512,GJ18U6506
13,False,False,False,A,25.291407,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156593,False,False,0,1521608039,572512,GJ18U6506
14,False,False,False,A,25.29141,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156563,False,False,0,1521607800,572512,GJ18U6506
15,False,False,False,A,25.29146,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156639,False,False,0,1521607562,572512,GJ18U6506
16,False,False,False,A,25.291477,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156616,False,False,0,1521607322,572512,GJ18U6506
17,False,False,False,A,25.291491,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156593,False,False,0,1521607084,572512,GJ18U6506
18,False,False,False,A,25.291489,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.15657,False,False,0,1521606844,572512,GJ18U6506
19,False,False,False,A,25.291468,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156639,False,False,0,1521606605,572512,GJ18U6506
20,False,False,False,A,25.291473,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156647,False,False,0,1521606366,572512,GJ18U6506
21,False,False,False,A,25.291487,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156624,False,False,0,1521606127,572512,GJ18U6506
22,False,False,False,A,25.291506,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156631,False,False,0,1521605887,572512,GJ18U6506
23,False,False,False,A,25.291515,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156624,False,False,0,1521605649,572512,GJ18U6506
24,False,False,False,A,25.291513,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156616,False,False,0,1521605409,572512,GJ18U6506
25,False,False,False,A,25.291515,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156609,False,False,0,1521605171,572512,GJ18U6506
26,False,False,False,A,25.291531,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156609,False,False,0,1521604932,572512,GJ18U6506
27,False,False,False,A,25.291531,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156601,False,False,0,1521604692,572512,GJ18U6506
28,False,False,False,A,25.291521,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156631,False,False,0,1521604454,572512,GJ18U6506
29,False,False,False,A,25.291527,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156624,False,False,0,1521604214,572512,GJ18U6506
30,False,False,False,A,25.291512,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156631,False,False,0,1521603975,572512,GJ18U6506
31,False,False,False,A,25.291504,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156631,False,False,0,1521603736,572512,GJ18U6506
32,False,False,False,A,25.291496,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156624,False,False,0,1521603497,572512,GJ18U6506
33,False,False,False,A,25.291496,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156631,False,False,0,1521603259,572512,GJ18U6506
34,False,False,False,A,25.29147,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156616,False,False,0,1521603019,572512,GJ18U6506
35,False,False,False,A,25.291487,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156609,False,False,0,1521602780,572512,GJ18U6506
36,False,False,False,A,25.291494,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156609,False,False,0,1521602541,572512,GJ18U6506
37,False,False,False,A,25.291471,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156593,False,False,0,1521602302,572512,GJ18U6506
38,False,False,False,A,25.29147,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521602062,572512,GJ18U6506
39,False,False,False,A,25.291479,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521601824,572512,GJ18U6506
40,False,False,False,A,25.291487,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521601588,572512,GJ18U6506
41,False,False,False,A,25.291475,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521601337,572512,GJ18U6506
42,False,False,False,A,25.29147,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156586,False,False,0,1521601098,572512,GJ18U6506
43,False,False,False,A,25.291471,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156586,False,False,0,1521600862,572512,GJ18U6506
44,False,False,False,A,25.291473,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156563,False,False,0,1521600811,572512,GJ18U6506
45,False,False,False,A,25.291479,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521600571,572512,GJ18U6506
46,False,False,False,A,25.291479,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156578,False,False,0,1521600332,572512,GJ18U6506
47,False,False,False,A,25.291468,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156586,False,False,0,1521600093,572512,GJ18U6506
48,False,False,False,A,25.291471,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156555,False,False,0,1521599854,572512,GJ18U6506
49,False,False,False,A,25.291487,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.15654,False,False,0,1521599614,572512,GJ18U6506
50,False,False,False,A,25.291491,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156548,False,False,0,1521599376,572512,GJ18U6506
51,False,False,False,A,25.291506,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156624,False,False,0,1521599136,572512,GJ18U6506
52,False,False,False,A,25.291536,"Sakaldiha - Mughalsrai Hwy, Nasirpur Pattan, UP 232101",83.156586,False,False,0,1521598898,572512,GJ18U6506
